orderid,customer_id,purchasedate,productcategory,productprice,quantity,paymentmethod,totalprice
235053,KH43352,1/11/2022,Books,285,2,PayPal,570
235054,KH43352,2/9/2021,Home,394,2,Crypto,788
235055,KH10668,7/25/2023,Electronics,226,3,PayPal,678
235056,KH10668,8/4/2021,Books,455,1,Crypto,455
235057,KH10668,1/30/2022,Books,27,5,PayPal,135
235058,KH10668,5/13/2020,Electronics,82,2,Credit Card,164
235059,KH10668,9/8/2022,Electronics,250,1,PayPal,250
235060,KH20612,7/23/2020,Clothing,434,5,PayPal,2170
235061,KH20612,11/3/2021,Clothing,449,5,Cash,2245
235062,KH20612,3/7/2020,Clothing,362,2,PayPal,724
235063,KH42310,11/27/2021,Electronics,39,2,PayPal,78
235064,KH42310,7/11/2020,Clothing,288,4,Credit Card,1152
235065,KH24438,5/27/2021,Books,204,2,Cash,408
235066,KH24438,7/31/2022,Books,323,4,Credit Card,1292
235067,KH24438,12/16/2022,Books,404,5,Cash,2020
235068,KH24438,9/24/2021,Books,488,2,Credit Card,976
235069,KH24438,4/13/2022,Books,77,1,PayPal,77
235070,KH7858,11/8/2022,Electronics,155,2,PayPal,310
235071,KH7858,4/24/2021,Home,483,2,PayPal,966
235072,KH42121,8/20/2022,Books,20,3,Credit Card,60
235073,KH42121,4/18/2021,Electronics,239,5,Cash,1195
235074,KH1118,12/11/2022,Books,189,4,Cash,756
235075,KH1118,4/5/2021,Home,332,5,Credit Card,1660
235076,KH1118,7/27/2020,Electronics,88,1,PayPal,88
235077,KH1118,7/12/2022,Electronics,20,1,PayPal,20
235078,KH40858,7/31/2022,Home,233,1,Credit Card,233
235079,KH40858,6/29/2022,Home,63,3,Cash,189
235080,KH40858,5/20/2022,Home,476,1,Credit Card,476
235081,KH33907,3/26/2020,Home,33,4,PayPal,132
235082,KH22369,7/7/2022,Clothing,303,3,PayPal,909
235083,KH22369,6/1/2023,Electronics,385,1,PayPal,385
235084,KH22369,11/8/2022,Home,217,1,Credit Card,217
235085,KH22369,4/26/2021,Books,470,5,Credit Card,2350
235086,KH4886,3/26/2022,Home,254,2,Credit Card,508
235087,KH36091,3/29/2021,Electronics,409,3,Credit Card,1227
235088,KH48156,2/10/2023,Home,478,2,Credit Card,956
235089,KH48156,8/22/2022,Clothing,379,4,Credit Card,1516
235090,KH48156,4/5/2020,Home,64,5,Credit Card,320
235091,KH21253,11/28/2021,Clothing,447,1,PayPal,447
235092,KH508,3/7/2020,Electronics,91,3,Credit Card,273
235093,KH508,7/12/2021,Clothing,183,1,Credit Card,183
235094,KH20446,5/4/2022,Electronics,285,2,Crypto,570
235095,KH20446,5/28/2022,Books,216,1,Credit Card,216
235096,KH20446,8/22/2021,Books,261,3,Cash,783
235097,KH20446,12/20/2021,Books,161,4,Credit Card,644
235098,KH20446,2/4/2020,Clothing,42,3,Credit Card,126
235099,KH20446,7/2/2020,Electronics,198,2,Cash,396
235100,KH20446,10/14/2022,Clothing,325,5,Credit Card,1625
235101,KH41139,9/11/2020,Home,244,3,PayPal,732
235102,KH41139,9/26/2020,Clothing,194,5,PayPal,970
235103,KH41139,11/12/2020,Clothing,381,2,Credit Card,762
235104,KH41139,5/30/2023,Clothing,493,5,Credit Card,2465
235105,KH41139,9/11/2020,Clothing,417,2,Crypto,834
235106,KH13328,1/31/2020,Electronics,387,2,Cash,774
235107,KH13328,8/26/2023,Clothing,278,1,Credit Card,278
235108,KH13328,1/27/2022,Electronics,323,5,Cash,1615
235109,KH13328,4/10/2021,Books,398,1,Crypto,398
235110,KH17216,3/15/2020,Books,203,4,Crypto,812
235111,KH17216,1/1/2023,Electronics,228,4,Cash,912
235112,KH39853,8/15/2022,Clothing,130,4,Credit Card,520
235113,KH39853,8/12/2023,Clothing,321,5,Credit Card,1605
235114,KH39853,4/2/2021,Books,375,4,Crypto,1500
235115,KH39853,5/10/2022,Home,227,4,PayPal,908
235116,KH39853,10/27/2020,Books,488,1,Credit Card,488
235117,KH39853,12/28/2022,Electronics,123,1,Cash,123
235118,KH42009,4/5/2022,Clothing,319,3,Credit Card,957
235119,KH42009,12/8/2022,Books,265,5,Credit Card,1325
235120,KH5720,3/22/2021,Clothing,45,1,Credit Card,45
235121,KH5720,5/22/2020,Electronics,471,3,PayPal,1413
235122,KH18426,8/7/2021,Electronics,217,2,Crypto,434
235123,KH18426,9/26/2021,Home,345,1,PayPal,345
235124,KH18426,9/5/2021,Clothing,455,4,Cash,1820
235125,KH18426,3/8/2023,Home,300,4,Credit Card,1200
235126,KH18426,5/23/2022,Clothing,317,3,Credit Card,951
235127,KH3831,3/22/2022,Electronics,301,4,PayPal,1204
235128,KH3831,6/5/2020,Clothing,271,2,Cash,542
235129,KH3831,6/18/2020,Clothing,333,5,Crypto,1665
235130,KH3831,2/11/2022,Electronics,257,1,PayPal,257
235131,KH3831,5/14/2021,Home,444,4,Credit Card,1776
235132,KH3831,8/15/2020,Home,305,2,PayPal,610
235133,KH3831,3/30/2022,Clothing,39,4,Credit Card,156
235134,KH26887,5/12/2021,Books,462,2,PayPal,924
235135,KH26887,1/24/2023,Electronics,87,4,Crypto,348
235136,KH26887,1/28/2021,Home,160,4,PayPal,640
235137,KH26887,1/5/2022,Books,28,4,Cash,112
235138,KH48449,5/6/2021,Books,86,4,Credit Card,344
235139,KH48449,8/24/2021,Clothing,153,4,Crypto,612
235140,KH48449,5/10/2020,Books,293,2,Credit Card,586
235141,KH29117,7/11/2022,Clothing,289,5,Credit Card,1445
235142,KH29117,12/5/2020,Electronics,113,5,Cash,565
235143,KH29117,9/1/2023,Clothing,118,2,Cash,236
235144,KH29117,12/1/2021,Books,310,2,Crypto,620
235145,KH29117,6/4/2022,Electronics,20,1,PayPal,20
235146,KH11789,12/13/2021,Books,24,5,PayPal,120
235147,KH11789,6/22/2022,Books,276,1,Cash,276
235148,KH11789,10/7/2021,Home,261,5,PayPal,1305
235149,KH17396,3/15/2023,Clothing,386,2,Crypto,772
235150,KH17396,1/26/2020,Clothing,333,4,Crypto,1332
235151,KH17396,7/26/2021,Electronics,238,2,Credit Card,476
235152,KH17396,8/30/2020,Home,350,1,Credit Card,350
235153,KH37271,12/16/2022,Electronics,463,2,Credit Card,926
235154,KH37271,11/6/2022,Books,498,5,Credit Card,2490
235155,KH37271,3/25/2021,Clothing,85,4,Crypto,340
235156,KH37271,9/28/2020,Books,19,5,Credit Card,95
235157,KH37271,9/20/2021,Clothing,276,5,PayPal,1380
235158,KH37271,7/7/2023,Clothing,130,5,PayPal,650
235159,KH37271,8/9/2020,Electronics,316,3,Cash,948
235160,KH37271,3/22/2023,Home,492,4,PayPal,1968
235161,KH37271,1/16/2020,Books,482,1,Cash,482
235162,KH37271,1/31/2021,Clothing,104,2,Credit Card,208
235163,KH23813,12/13/2021,Clothing,86,4,Credit Card,344
235164,KH23813,10/22/2020,Clothing,298,5,Crypto,1490
235165,KH3875,11/29/2020,Home,310,3,Crypto,930
235166,KH3875,12/12/2020,Clothing,257,4,PayPal,1028
235167,KH3875,6/30/2022,Electronics,64,2,Credit Card,128
235168,KH3875,10/7/2020,Books,196,3,PayPal,588
235169,KH3875,2/22/2021,Books,142,1,Credit Card,142
235170,KH35730,5/21/2020,Home,82,5,PayPal,410
235171,KH35730,8/23/2022,Electronics,336,3,Cash,1008
235172,KH35730,8/22/2022,Books,89,3,Credit Card,267
235173,KH5917,7/25/2021,Books,154,1,PayPal,154
235174,KH5917,5/13/2020,Electronics,140,4,Credit Card,560
235175,KH5917,10/9/2022,Books,148,1,PayPal,148
235176,KH2682,2/28/2021,Books,122,3,Cash,366
235177,KH25391,7/2/2020,Home,500,5,Credit Card,2500
235178,KH25391,8/30/2022,Electronics,151,2,Cash,302
235179,KH25391,5/18/2023,Home,231,2,Cash,462
235180,KH14883,1/14/2022,Books,33,5,Credit Card,165
235181,KH14883,12/30/2021,Home,192,5,Credit Card,960
235182,KH14883,10/20/2022,Electronics,494,4,Credit Card,1976
235183,KH14883,8/22/2023,Home,159,5,Cash,795
235184,KH14883,5/10/2023,Electronics,345,2,Cash,690
235185,KH34051,1/22/2023,Clothing,341,3,Crypto,1023
235186,KH22745,4/20/2021,Clothing,245,3,Credit Card,735
235187,KH22745,5/21/2023,Electronics,172,1,PayPal,172
235188,KH22745,11/3/2020,Clothing,417,2,PayPal,834
235189,KH22745,10/16/2022,Clothing,407,5,PayPal,2035
235190,KH25773,3/14/2021,Books,112,2,Credit Card,224
235191,KH25773,2/2/2021,Books,401,1,Credit Card,401
235192,KH25773,7/14/2022,Books,424,2,PayPal,848
235193,KH25773,4/20/2022,Clothing,34,5,PayPal,170
235194,KH39295,1/28/2022,Electronics,327,2,Cash,654
235195,KH39295,11/5/2020,Books,48,2,Credit Card,96
235196,KH39295,4/26/2023,Clothing,474,1,Cash,474
235197,KH29952,11/20/2022,Books,448,5,Credit Card,2240
235198,KH18121,7/29/2022,Books,170,2,Credit Card,340
235199,KH18121,3/1/2022,Books,407,1,Credit Card,407
235200,KH18121,12/22/2020,Books,295,4,Credit Card,1180
235201,KH18121,6/26/2023,Clothing,113,3,Cash,339
235202,KH18121,6/14/2020,Home,498,5,Credit Card,2490
235203,KH33843,5/31/2023,Books,38,1,Credit Card,38
235204,KH33843,2/19/2021,Home,452,5,Credit Card,2260
235205,KH33843,7/2/2023,Books,63,4,Credit Card,252
235206,KH33843,12/18/2021,Books,196,4,PayPal,784
235207,KH300,9/23/2021,Clothing,355,2,Credit Card,710
235208,KH300,4/24/2020,Books,352,3,PayPal,1056
235209,KH300,3/28/2021,Books,12,1,Credit Card,12
235210,KH300,6/10/2020,Home,195,1,PayPal,195
235211,KH300,9/24/2021,Clothing,334,3,Crypto,1002
235212,KH300,5/4/2023,Clothing,259,5,PayPal,1295
235213,KH31322,2/19/2020,Clothing,87,1,Credit Card,87
235214,KH31322,7/9/2022,Home,149,5,Credit Card,745
235215,KH31322,1/23/2022,Electronics,252,5,Cash,1260
235216,KH30885,12/26/2021,Books,208,2,Crypto,416
235217,KH30885,12/31/2020,Home,73,4,Credit Card,292
235218,KH30885,8/6/2020,Books,280,3,Credit Card,840
235219,KH30885,3/10/2022,Clothing,430,2,PayPal,860
235220,KH30885,6/10/2020,Books,414,1,PayPal,414
235221,KH42435,6/4/2020,Clothing,239,4,Credit Card,956
235222,KH42435,5/13/2020,Clothing,362,5,Credit Card,1810
235223,KH49038,5/27/2023,Electronics,11,4,Cash,44
235224,KH49038,2/20/2022,Electronics,61,2,Credit Card,122
235225,KH49038,7/31/2023,Electronics,94,4,Crypto,376
235226,KH49038,10/13/2020,Books,434,1,PayPal,434
235227,KH49038,9/21/2022,Home,172,4,Cash,688
235228,KH5354,8/7/2022,Clothing,149,1,Crypto,149
235229,KH5354,5/22/2023,Books,22,4,Credit Card,88
235230,KH5354,6/14/2022,Electronics,174,5,Credit Card,870
235231,KH39948,4/20/2022,Electronics,112,2,Credit Card,224
235232,KH39948,6/21/2020,Books,47,2,Credit Card,94
235233,KH39948,9/13/2021,Clothing,349,5,PayPal,1745
235234,KH39948,12/25/2022,Clothing,299,5,PayPal,1495
235235,KH39948,2/15/2023,Clothing,478,3,Credit Card,1434
235236,KH16093,4/30/2022,Clothing,89,5,PayPal,445
235237,KH16093,10/25/2022,Clothing,192,5,PayPal,960
235238,KH16093,2/11/2021,Books,295,1,Credit Card,295
235239,KH16093,5/24/2020,Home,434,2,Cash,868
235240,KH11553,5/7/2022,Books,334,5,Credit Card,1670
235241,KH11553,8/31/2020,Books,323,2,PayPal,646
235242,KH11553,5/11/2020,Clothing,345,3,Credit Card,1035
235243,KH11553,1/24/2021,Clothing,254,5,Cash,1270
235244,KH11553,7/16/2023,Electronics,28,2,Credit Card,56
235245,KH11553,12/28/2020,Home,141,4,Credit Card,564
235246,KH283,10/22/2021,Books,345,1,PayPal,345
235247,KH283,3/17/2023,Electronics,401,4,Cash,1604
235248,KH283,12/23/2021,Clothing,91,2,Cash,182
235249,KH48558,8/2/2020,Electronics,398,2,Credit Card,796
235250,KH48558,1/2/2023,Electronics,291,4,Crypto,1164
235251,KH48558,10/10/2022,Electronics,108,5,Credit Card,540
235252,KH24077,7/14/2021,Clothing,179,5,PayPal,895
235253,KH24077,7/29/2021,Clothing,455,4,Credit Card,1820
235254,KH24077,10/25/2022,Clothing,375,3,Credit Card,1125
235255,KH24077,7/30/2023,Clothing,49,1,PayPal,49
235256,KH24077,1/17/2021,Clothing,458,4,Credit Card,1832
235257,KH24464,11/24/2021,Books,289,5,Cash,1445
235258,KH24464,10/11/2022,Clothing,319,5,Credit Card,1595
235259,KH24464,5/5/2021,Books,42,5,Credit Card,210
235260,KH24464,6/30/2022,Books,407,4,Credit Card,1628
235261,KH24464,3/23/2021,Home,490,3,Credit Card,1470
235262,KH6715,1/9/2023,Home,332,3,Credit Card,996
235263,KH6715,6/3/2022,Clothing,251,3,Cash,753
235264,KH49544,7/19/2022,Home,55,1,Credit Card,55
235265,KH49544,8/15/2022,Books,271,5,Credit Card,1355
235266,KH49544,3/12/2022,Clothing,310,5,Crypto,1550
235267,KH49544,3/19/2023,Books,163,1,Credit Card,163
235268,KH37250,1/18/2023,Books,53,4,Credit Card,212
235269,KH37250,12/28/2020,Books,399,3,Credit Card,1197
235270,KH37250,4/20/2023,Electronics,264,2,Cash,528
235271,KH37250,7/3/2020,Books,15,4,Cash,60
235272,KH37250,1/4/2020,Books,263,3,Credit Card,789
235273,KH37250,8/13/2020,Home,235,4,PayPal,940
235274,KH37250,10/21/2020,Clothing,375,4,PayPal,1500
235275,KH37250,7/7/2021,Books,48,4,PayPal,192
235276,KH29665,11/7/2020,Electronics,389,3,Credit Card,1167
235277,KH29665,12/19/2022,Clothing,204,2,PayPal,408
235278,KH29665,4/18/2020,Home,100,2,Credit Card,200
235279,KH27244,6/11/2020,Clothing,255,4,Cash,1020
235280,KH27244,4/30/2021,Clothing,331,3,Crypto,993
235281,KH29045,7/2/2023,Clothing,430,4,Credit Card,1720
235282,KH29045,7/15/2022,Books,137,1,PayPal,137
235283,KH29045,8/4/2020,Clothing,90,2,Credit Card,180
235284,KH29045,8/5/2020,Home,210,2,Cash,420
235285,KH29045,10/14/2022,Home,18,5,PayPal,90
235286,KH29045,7/25/2020,Clothing,388,4,PayPal,1552
235287,KH29045,3/9/2023,Home,270,5,PayPal,1350
235288,KH16141,7/6/2023,Electronics,368,4,Credit Card,1472
235289,KH16141,3/28/2023,Clothing,247,1,Cash,247
235290,KH16141,11/19/2021,Clothing,206,5,Crypto,1030
235291,KH16141,6/24/2023,Clothing,278,1,Credit Card,278
235292,KH16774,1/21/2023,Books,413,3,Cash,1239
235293,KH16774,9/19/2020,Books,314,1,Cash,314
235294,KH16774,7/29/2022,Electronics,80,3,Cash,240
235295,KH16774,8/4/2022,Home,180,3,Crypto,540
235296,KH16774,6/21/2022,Books,86,5,PayPal,430
235297,KH40539,9/10/2023,Home,401,3,PayPal,1203
235298,KH40539,5/13/2020,Books,438,4,Cash,1752
235299,KH40539,1/9/2022,Electronics,275,3,Credit Card,825
235300,KH8667,8/5/2022,Books,252,2,PayPal,504
235301,KH8667,1/16/2022,Home,82,1,Crypto,82
235302,KH8667,6/9/2022,Home,297,4,PayPal,1188
235303,KH25403,1/21/2023,Clothing,152,2,Credit Card,304
235304,KH25403,7/26/2020,Books,130,1,Credit Card,130
235305,KH25403,11/29/2020,Electronics,193,4,Cash,772
235306,KH33503,6/13/2022,Books,145,5,Cash,725
235307,KH33503,5/8/2022,Clothing,227,1,PayPal,227
235308,KH33503,8/18/2023,Home,25,2,PayPal,50
235309,KH16486,9/10/2021,Electronics,116,5,PayPal,580
235310,KH16486,3/6/2022,Clothing,242,3,Crypto,726
235311,KH16486,1/22/2022,Clothing,235,2,Cash,470
235312,KH3632,8/9/2023,Books,161,5,Credit Card,805
235313,KH3632,6/1/2023,Books,13,3,Cash,39
235314,KH3632,10/18/2022,Books,270,3,PayPal,810
235315,KH6255,2/26/2021,Books,474,4,Credit Card,1896
235316,KH6255,4/19/2022,Electronics,26,5,PayPal,130
235317,KH6255,6/10/2022,Clothing,148,5,Credit Card,740
235318,KH6103,4/6/2023,Books,292,4,PayPal,1168
235319,KH6103,11/15/2020,Home,484,3,Credit Card,1452
235320,KH21081,8/2/2021,Clothing,133,1,Credit Card,133
235321,KH21081,5/30/2020,Clothing,141,2,Credit Card,282
235322,KH21081,5/5/2021,Books,281,3,PayPal,843
235323,KH21081,5/16/2023,Home,252,4,Credit Card,1008
235324,KH21081,9/30/2020,Home,88,1,PayPal,88
235325,KH21081,12/27/2020,Electronics,495,2,PayPal,990
235326,KH47427,2/20/2023,Clothing,484,4,PayPal,1936
235327,KH47427,4/16/2020,Clothing,388,5,Cash,1940
235328,KH47427,5/24/2023,Clothing,105,1,Credit Card,105
235329,KH43721,1/21/2021,Books,470,2,Credit Card,940
235330,KH43721,5/11/2022,Books,141,5,PayPal,705
235331,KH43721,6/30/2022,Clothing,88,5,Credit Card,440
235332,KH43721,12/22/2021,Electronics,387,4,Crypto,1548
235333,KH2214,9/30/2022,Books,431,3,PayPal,1293
235334,KH2214,12/24/2021,Books,38,2,PayPal,76
235335,KH2214,1/27/2020,Clothing,303,1,PayPal,303
235336,KH2214,10/26/2020,Clothing,364,5,Credit Card,1820
235337,KH2214,10/31/2021,Electronics,70,5,Credit Card,350
235338,KH2214,1/21/2021,Electronics,107,1,PayPal,107
235339,KH9761,4/13/2023,Books,189,3,Cash,567
235340,KH9761,4/29/2021,Books,17,4,Credit Card,68
235341,KH9761,4/20/2020,Home,424,3,PayPal,1272
235342,KH9761,12/22/2020,Books,299,4,Credit Card,1196
235343,KH48342,6/23/2023,Electronics,245,2,Credit Card,490
235344,KH48342,4/3/2023,Electronics,297,5,Crypto,1485
235345,KH21848,6/21/2022,Books,147,4,PayPal,588
235346,KH21848,11/11/2020,Electronics,79,4,Cash,316
235347,KH42288,10/9/2021,Home,153,4,Cash,612
235348,KH42288,7/14/2023,Electronics,395,5,Crypto,1975
235349,KH42288,9/9/2020,Clothing,188,2,Cash,376
235350,KH17661,8/10/2021,Clothing,120,1,Credit Card,120
235351,KH17661,8/29/2021,Home,419,1,Credit Card,419
235352,KH17661,11/23/2022,Books,387,2,PayPal,774
235353,KH17661,2/1/2020,Home,465,1,PayPal,465
235354,KH24287,6/1/2020,Books,391,4,Credit Card,1564
235355,KH24287,3/13/2022,Clothing,237,4,PayPal,948
235356,KH24287,6/8/2020,Clothing,302,4,Credit Card,1208
235357,KH24287,7/28/2021,Clothing,83,2,Credit Card,166
235358,KH24287,2/4/2020,Books,480,3,Credit Card,1440
235359,KH14091,11/12/2020,Books,217,3,PayPal,651
235360,KH14091,7/20/2020,Electronics,11,4,PayPal,44
235361,KH14091,3/17/2023,Books,135,4,Crypto,540
235362,KH4342,1/1/2022,Electronics,142,5,Credit Card,710
235363,KH4342,11/2/2022,Electronics,358,1,Crypto,358
235364,KH4342,3/21/2022,Clothing,394,4,Cash,1576
235365,KH4342,7/20/2023,Electronics,497,3,PayPal,1491
235366,KH4342,1/15/2021,Clothing,452,4,Credit Card,1808
235367,KH4342,4/5/2020,Electronics,241,2,Credit Card,482
235368,KH4342,1/22/2023,Clothing,304,5,Credit Card,1520
235369,KH4342,10/8/2021,Books,230,1,Credit Card,230
235370,KH35555,4/24/2023,Home,471,5,Credit Card,2355
235371,KH35555,2/21/2022,Electronics,225,3,PayPal,675
235372,KH35555,10/2/2020,Electronics,332,3,Cash,996
235373,KH14339,4/21/2023,Books,397,5,Credit Card,1985
235374,KH14339,3/24/2023,Electronics,16,1,PayPal,16
235375,KH14339,6/9/2023,Electronics,192,2,Credit Card,384
235376,KH14339,3/6/2020,Home,260,1,Credit Card,260
235377,KH14339,9/3/2021,Electronics,427,1,Credit Card,427
235378,KH14839,1/13/2020,Home,250,4,PayPal,1000
235379,KH14839,3/20/2021,Electronics,286,1,PayPal,286
235380,KH14839,10/23/2022,Clothing,141,4,Credit Card,564
235381,KH14839,4/18/2021,Electronics,351,4,PayPal,1404
235382,KH14839,9/11/2020,Clothing,406,4,Credit Card,1624
235383,KH44763,8/26/2020,Home,118,3,PayPal,354
235384,KH44763,3/22/2023,Home,44,4,Crypto,176
235385,KH44763,10/5/2021,Home,138,3,Credit Card,414
235386,KH44763,6/18/2021,Clothing,230,4,Credit Card,920
235387,KH19187,12/26/2022,Clothing,407,1,Cash,407
235388,KH19187,5/7/2022,Books,198,4,Crypto,792
235389,KH11856,8/27/2020,Books,424,1,Cash,424
235390,KH11856,11/12/2021,Books,448,1,Credit Card,448
235391,KH38757,4/6/2023,Home,155,5,Credit Card,775
235392,KH38757,12/10/2021,Books,341,5,Cash,1705
235393,KH38757,2/12/2022,Home,244,5,Credit Card,1220
235394,KH38757,8/31/2020,Books,86,2,PayPal,172
235395,KH26029,1/18/2022,Books,206,5,PayPal,1030
235396,KH26029,9/11/2020,Clothing,79,1,PayPal,79
235397,KH26029,2/28/2021,Electronics,128,4,Cash,512
235398,KH37592,7/25/2023,Home,63,2,PayPal,126
235399,KH37592,6/14/2022,Electronics,227,4,Credit Card,908
235400,KH21501,8/31/2022,Clothing,88,3,Cash,264
235401,KH21501,7/30/2022,Clothing,158,3,PayPal,474
235402,KH21501,10/3/2020,Home,40,2,Cash,80
235403,KH21501,5/28/2023,Clothing,42,4,PayPal,168
235404,KH45253,6/22/2020,Clothing,434,5,PayPal,2170
235405,KH45253,12/4/2020,Home,104,4,Credit Card,416
235406,KH36089,12/21/2022,Clothing,79,3,Cash,237
235407,KH36089,10/1/2021,Clothing,491,4,Credit Card,1964
235408,KH22059,7/27/2023,Books,483,4,PayPal,1932
235409,KH22059,2/24/2020,Electronics,404,5,Credit Card,2020
235410,KH22059,2/12/2023,Clothing,326,1,Crypto,326
235411,KH22059,12/14/2022,Electronics,329,2,Credit Card,658
235412,KH39744,7/5/2020,Clothing,353,3,Credit Card,1059
235413,KH39744,12/4/2020,Books,22,1,Cash,22
235414,KH39744,4/5/2023,Books,68,5,PayPal,340
235415,KH39744,6/25/2022,Clothing,195,5,PayPal,975
235416,KH23666,12/3/2021,Home,298,3,PayPal,894
235417,KH22057,3/4/2021,Clothing,142,4,PayPal,568
235418,KH22057,11/5/2021,Home,438,4,PayPal,1752
235419,KH22057,1/12/2020,Electronics,86,5,Credit Card,430
235420,KH22057,3/19/2021,Clothing,290,4,PayPal,1160
235421,KH39866,10/15/2021,Books,177,5,PayPal,885
235422,KH39866,2/13/2022,Electronics,43,2,Credit Card,86
235423,KH39866,3/25/2022,Books,114,3,PayPal,342
235424,KH39866,4/21/2022,Clothing,222,1,PayPal,222
235425,KH36701,2/19/2021,Electronics,167,1,PayPal,167
235426,KH49797,7/13/2021,Electronics,399,4,Credit Card,1596
235427,KH49797,6/24/2021,Clothing,461,4,Crypto,1844
235428,KH1795,6/26/2022,Home,424,2,Crypto,848
235429,KH1795,3/28/2021,Home,15,2,Credit Card,30
235430,KH1795,8/4/2021,Clothing,360,2,Credit Card,720
235431,KH6259,2/16/2023,Clothing,249,4,Credit Card,996
235432,KH6259,4/28/2021,Home,76,5,Crypto,380
235433,KH6259,6/29/2023,Home,192,5,Crypto,960
235434,KH6259,4/29/2021,Books,29,2,PayPal,58
235435,KH6259,1/6/2023,Books,462,5,Crypto,2310
235436,KH6259,2/10/2020,Clothing,60,4,PayPal,240
235437,KH27983,9/21/2021,Books,357,3,Credit Card,1071
235438,KH27983,4/14/2021,Electronics,242,4,Crypto,968
235439,KH27983,2/6/2023,Clothing,299,4,Cash,1196
235440,KH14000,5/15/2022,Books,498,3,Cash,1494
235441,KH14000,4/5/2020,Electronics,348,3,Cash,1044
235442,KH14000,5/3/2022,Books,469,3,Cash,1407
235443,KH14000,12/15/2020,Home,380,1,Cash,380
235444,KH14000,4/26/2020,Home,238,3,Credit Card,714
235445,KH9681,6/21/2023,Clothing,102,2,Cash,204
235446,KH9681,8/28/2021,Electronics,349,3,PayPal,1047
235447,KH9681,4/9/2022,Clothing,46,2,PayPal,92
235448,KH9681,5/27/2020,Electronics,238,2,Cash,476
235449,KH9681,4/13/2020,Books,395,2,Credit Card,790
235450,KH9681,3/7/2021,Clothing,112,1,Credit Card,112
235451,KH42626,1/30/2023,Electronics,243,4,Credit Card,972
235452,KH42626,1/11/2021,Books,103,5,Crypto,515
235453,KH42626,3/19/2022,Electronics,436,4,PayPal,1744
235454,KH42626,7/30/2022,Clothing,104,2,Cash,208
235455,KH13235,3/20/2023,Clothing,271,3,Cash,813
235456,KH13235,9/8/2021,Clothing,430,3,PayPal,1290
235457,KH13235,7/3/2022,Books,170,1,Credit Card,170
235458,KH13235,2/27/2022,Books,124,5,Cash,620
235459,KH48867,4/7/2022,Electronics,430,3,PayPal,1290
235460,KH48867,4/16/2020,Clothing,147,1,PayPal,147
235461,KH48867,4/20/2022,Books,93,3,Cash,279
235462,KH48867,11/19/2022,Home,275,1,Credit Card,275
235463,KH31241,2/22/2021,Electronics,250,2,Credit Card,500
235464,KH27542,8/17/2021,Clothing,18,5,PayPal,90
235465,KH27542,6/13/2022,Home,488,4,Credit Card,1952
235466,KH27542,2/21/2022,Clothing,66,4,PayPal,264
235467,KH16413,4/19/2023,Home,112,4,Cash,448
235468,KH16413,3/24/2023,Electronics,495,4,Cash,1980
235469,KH16413,3/6/2020,Home,233,2,Credit Card,466
235470,KH16413,11/29/2020,Home,442,5,PayPal,2210
235471,KH16413,4/8/2022,Clothing,403,1,Cash,403
235472,KH8355,3/16/2021,Home,376,2,Cash,752
235473,KH8355,2/22/2023,Home,431,1,Cash,431
