stt,customer_id,totalspent,frequency,lastpurchasedate,recency,customer_labels
30917,KH21943,5820,6,6/25/2022,446,VIP Customers
30918,KH38989,7222,7,7/5/2023,72,VIP Customers
30919,KH14674,8107,12,3/24/2023,175,VIP Customers
30920,KH648,7052,7,2/16/2023,210,VIP Customers
30921,KH42479,1646,2,2/18/2022,574,Lapsed Customers
30922,KH1656,4869,5,9/18/2021,727,Lapsed Customers
30923,KH5670,6108,6,3/30/2023,168,VIP Customers
30924,KH44866,1736,5,10/20/2022,330,Regular Customers
30925,KH24717,534,2,7/1/2023,76,Regular Customers
30926,KH3155,1890,4,8/1/2022,410,Regular Customers
30927,KH42554,3731,5,8/22/2022,389,Regular Customers
30928,KH2463,3156,6,4/16/2023,152,Regular Customers
30929,KH10847,2884,3,7/13/2023,63,Regular Customers
30930,KH7263,1905,3,2/14/2022,577,Lapsed Customers
30931,KH21678,1816,2,3/20/2023,179,Regular Customers
30932,KH14862,2561,7,8/30/2023,16,Regular Customers
30933,KH47079,2569,4,3/11/2023,187,Regular Customers
30934,KH46902,5633,6,5/12/2023,126,VIP Customers
30935,KH17164,2876,4,12/11/2022,278,Regular Customers
30936,KH880,6328,7,8/11/2023,35,VIP Customers
30937,KH19323,592,2,1/7/2022,616,Lapsed Customers
30938,KH2322,2178,3,12/31/2022,257,Regular Customers
30939,KH36491,2880,5,3/14/2023,184,Regular Customers
30940,KH28477,1592,1,7/24/2020,1147,Lapsed Customers
30941,KH12143,3327,7,1/11/2023,246,Regular Customers
30942,KH13648,245,1,7/13/2020,1158,Lapsed Customers
30943,KH22348,4037,6,8/1/2023,44,Regular Customers
30944,KH5316,7575,6,1/27/2023,230,VIP Customers
30945,KH10442,989,2,10/8/2022,341,Regular Customers
30946,KH3379,649,2,5/5/2022,498,Lapsed Customers
30947,KH9538,5901,8,7/17/2023,59,VIP Customers
30948,KH8967,524,1,1/14/2020,1339,Lapsed Customers
30949,KH33966,4924,6,5/19/2023,119,VIP Customers
30950,KH3840,4955,6,10/17/2022,332,VIP Customers
30951,KH6210,4585,6,8/25/2023,21,VIP Customers
30952,KH22055,2098,5,2/1/2023,226,Regular Customers
30953,KH34266,2797,7,9/12/2023,2,Regular Customers
30954,KH30064,4018,5,5/25/2023,113,Regular Customers
30955,KH2930,4314,2,1/21/2022,601,Lapsed Customers
30956,KH42431,4752,6,10/13/2022,336,VIP Customers
30957,KH25064,5406,5,1/7/2023,250,Regular Customers
30958,KH26418,1991,4,7/2/2023,75,Regular Customers
30959,KH38655,1348,2,2/24/2023,202,Regular Customers
30960,KH5817,2484,3,10/2/2022,348,Regular Customers
30961,KH17402,4925,4,6/6/2023,101,Regular Customers
30962,KH4670,3883,6,9/4/2023,11,Regular Customers
30963,KH25156,917,2,8/17/2021,758,Lapsed Customers
30964,KH39400,6068,5,5/6/2023,132,VIP Customers
30965,KH37014,1120,1,8/6/2023,40,Regular Customers
30966,KH18855,8264,6,2/4/2023,223,VIP Customers
30967,KH31309,3953,7,9/26/2022,353,VIP Customers
30968,KH14992,8023,5,5/30/2023,107,VIP Customers
30969,KH8487,3306,5,4/4/2022,528,Lapsed Customers
30970,KH9826,5337,5,5/7/2023,130,Regular Customers
30971,KH4933,2766,5,6/20/2023,87,Regular Customers
30972,KH4539,3268,7,9/6/2023,9,Regular Customers
30973,KH44320,6922,6,6/22/2023,84,VIP Customers
30974,KH33103,4298,5,12/17/2022,272,Regular Customers
30975,KH1134,2011,5,8/20/2023,26,Regular Customers
30976,KH32345,3388,5,8/7/2023,38,Regular Customers
30977,KH19001,2585,2,11/22/2022,296,Regular Customers
30978,KH18814,490,2,3/17/2022,546,Lapsed Customers
30979,KH33454,2079,3,9/3/2023,12,Regular Customers
30980,KH14505,1374,2,10/1/2022,349,Regular Customers
30981,KH29248,5757,6,8/18/2023,28,VIP Customers
30982,KH40557,1245,2,4/29/2023,138,Regular Customers
30983,KH46172,4754,6,5/19/2023,119,VIP Customers
30984,KH41421,1137,3,9/2/2023,13,Regular Customers
30985,KH23073,2743,4,10/7/2022,342,Regular Customers
30986,KH16120,948,1,6/14/2021,823,Lapsed Customers
30987,KH19274,3723,4,5/2/2023,136,Regular Customers
30988,KH1681,3437,5,7/18/2023,59,Regular Customers
30989,KH28526,3268,3,11/18/2021,665,Lapsed Customers
30990,KH41557,3025,6,9/4/2023,10,Regular Customers
30991,KH6304,2467,5,5/2/2023,136,Regular Customers
30992,KH19789,2363,7,5/31/2023,107,Regular Customers
30993,KH22886,5075,6,3/6/2023,193,VIP Customers
30994,KH42266,2137,3,1/23/2022,600,Lapsed Customers
30995,KH42135,5867,5,5/21/2023,116,VIP Customers
30996,KH10412,6780,7,2/5/2023,221,VIP Customers
30997,KH9762,9929,13,8/13/2023,33,VIP Customers
30998,KH27143,1806,5,8/30/2023,15,Regular Customers
30999,KH15011,4506,4,4/13/2021,885,Lapsed Customers
31000,KH45158,4831,7,10/11/2022,338,VIP Customers
31001,KH23529,5708,7,3/24/2023,175,VIP Customers
31002,KH32372,2351,5,8/25/2023,20,Regular Customers
31003,KH25766,7816,7,10/6/2021,708,VIP Customers
31004,KH9542,2074,3,5/27/2023,110,Regular Customers
31005,KH1881,1497,5,9/2/2023,13,Regular Customers
31006,KH34549,3479,7,4/22/2023,145,Regular Customers
31007,KH18018,3244,5,2/25/2023,202,Regular Customers
31008,KH38528,4517,3,6/27/2023,79,Regular Customers
31009,KH35067,940,3,2/19/2022,572,Lapsed Customers
31010,KH49858,6684,7,9/6/2023,8,VIP Customers
31011,KH38836,4218,3,5/4/2022,499,Lapsed Customers
31012,KH13505,6259,8,11/13/2022,306,VIP Customers
31013,KH36417,2195,4,4/3/2022,530,Lapsed Customers
31014,KH46431,2980,4,8/8/2023,38,Regular Customers
31015,KH47479,4543,6,6/23/2023,84,VIP Customers
31016,KH20289,361,2,7/30/2023,47,Regular Customers
31017,KH42775,3058,4,12/19/2022,269,Regular Customers
31018,KH19783,4394,3,5/3/2023,135,Regular Customers
31019,KH23570,4085,4,9/10/2020,1099,Lapsed Customers
31020,KH27197,5068,4,7/26/2022,415,Regular Customers
31021,KH13441,5815,7,11/7/2022,311,VIP Customers
31022,KH20420,1755,1,9/18/2020,1092,Lapsed Customers
31023,KH22604,353,2,11/13/2022,306,Regular Customers
31024,KH7045,5682,6,11/29/2022,289,VIP Customers
31025,KH37103,3887,5,8/7/2023,39,Regular Customers
31026,KH49621,2821,4,8/11/2021,764,Lapsed Customers
31027,KH1516,4362,5,8/2/2023,44,Regular Customers
31028,KH33730,9295,6,7/18/2023,58,VIP Customers
31029,KH25683,5403,6,7/31/2023,45,VIP Customers
31030,KH34480,6197,5,7/2/2022,439,VIP Customers
31031,KH23024,5233,5,8/7/2023,38,Regular Customers
31032,KH24466,7140,6,10/7/2022,342,VIP Customers
31033,KH13671,4788,4,3/17/2023,181,Regular Customers
31034,KH32791,5404,6,4/4/2023,163,VIP Customers
31035,KH42786,2785,3,3/12/2023,186,Regular Customers
31036,KH35949,3606,3,8/2/2021,773,Lapsed Customers
31037,KH3662,8051,6,8/4/2023,42,VIP Customers
31038,KH16208,4806,6,7/19/2023,57,VIP Customers
31039,KH33090,3593,6,8/18/2023,27,Regular Customers
31040,KH33081,2873,5,8/15/2022,395,Regular Customers
31041,KH7421,4244,5,6/6/2023,101,Regular Customers
31042,KH47068,2854,3,9/28/2022,352,Regular Customers
31043,KH46063,2741,5,1/19/2023,239,Regular Customers
31044,KH42487,5869,7,7/18/2023,58,VIP Customers
31045,KH13404,5788,7,6/18/2023,89,VIP Customers
31046,KH39276,4393,5,8/12/2023,33,Regular Customers
31047,KH12835,1688,3,3/25/2023,173,Regular Customers
31048,KH19448,630,3,4/24/2022,509,Lapsed Customers
31049,KH8818,959,3,12/25/2021,629,Lapsed Customers
31050,KH47095,1614,2,4/16/2023,152,Regular Customers
31051,KH24327,7179,7,7/8/2023,69,VIP Customers
31052,KH5019,2837,2,12/30/2021,623,Lapsed Customers
31053,KH13417,3950,5,5/15/2022,487,Lapsed Customers
31054,KH29105,7296,5,6/4/2022,468,VIP Customers
31055,KH13310,2469,3,6/5/2022,466,Lapsed Customers
31056,KH25987,2412,4,4/16/2023,151,Regular Customers
31057,KH24194,1148,4,7/17/2023,60,Regular Customers
31058,KH19671,6811,7,1/24/2023,234,VIP Customers
31059,KH49945,5217,5,4/19/2023,149,Regular Customers
31060,KH28285,2764,5,3/5/2023,193,Regular Customers
31061,KH7001,8300,10,7/17/2022,424,VIP Customers
31062,KH5734,1039,3,8/29/2023,17,Regular Customers
31063,KH10436,4543,6,7/13/2022,428,Regular Customers
31064,KH39239,4244,4,8/17/2023,29,Regular Customers
31065,KH26245,8518,9,9/14/2023,1,VIP Customers
31066,KH11287,5073,9,4/16/2023,151,VIP Customers
31067,KH34635,2713,4,1/22/2023,236,Regular Customers
31068,KH48960,753,2,8/8/2023,38,Regular Customers
31069,KH49066,4590,4,8/23/2023,22,Regular Customers
31070,KH46547,2253,2,2/1/2023,225,Regular Customers
31071,KH31861,3589,5,4/2/2023,166,Regular Customers
31072,KH13696,3907,5,4/2/2022,531,Lapsed Customers
31073,KH35747,2266,4,8/19/2022,392,Regular Customers
31074,KH39761,2964,5,6/5/2022,467,Lapsed Customers
31075,KH46994,3598,5,3/31/2023,167,Regular Customers
31076,KH30053,894,2,4/2/2021,896,Lapsed Customers
31077,KH4833,7200,9,4/25/2023,143,VIP Customers
31078,KH26834,1750,3,3/3/2023,195,Regular Customers
31079,KH13118,3802,7,3/11/2023,187,VIP Customers
31080,KH25887,880,2,9/4/2023,10,Regular Customers
31081,KH18810,1096,2,1/22/2023,236,Regular Customers
31082,KH42978,2424,6,7/17/2023,60,Regular Customers
31083,KH46626,3346,4,9/29/2022,350,Regular Customers
31084,KH37884,861,3,8/17/2022,393,Lapsed Customers
31085,KH6096,4959,4,1/14/2023,244,Regular Customers
31086,KH14456,9904,7,4/12/2023,156,VIP Customers
31087,KH5361,3879,4,11/19/2022,300,Regular Customers
31088,KH48419,5745,5,9/12/2023,3,VIP Customers
31089,KH30329,9163,8,4/14/2023,154,VIP Customers
31090,KH21047,1531,4,9/10/2023,4,Regular Customers
31091,KH35038,5126,3,9/10/2022,370,Regular Customers
31092,KH11227,8797,6,6/5/2023,101,VIP Customers
31093,KH34163,3165,2,6/30/2023,76,Regular Customers
31094,KH25187,2922,7,8/17/2022,393,Regular Customers
31095,KH37493,1302,4,3/23/2023,175,Regular Customers
31096,KH24136,4872,5,11/6/2022,313,Regular Customers
31097,KH47657,3205,5,7/6/2023,70,Regular Customers
31098,KH11707,4289,4,6/16/2023,90,Regular Customers
31099,KH18249,2802,4,7/13/2023,64,Regular Customers
31100,KH15996,894,4,4/22/2022,511,Lapsed Customers
31101,KH40075,4632,9,10/15/2022,335,VIP Customers
31102,KH38357,2050,4,1/14/2022,609,Lapsed Customers
31103,KH4659,3180,3,11/30/2022,288,Regular Customers
31104,KH7552,6192,5,4/22/2023,145,VIP Customers
31105,KH11745,1662,2,9/4/2021,741,Lapsed Customers
31106,KH25220,5436,4,8/9/2023,37,Regular Customers
31107,KH47070,1647,3,5/30/2022,472,Lapsed Customers
31108,KH4165,4379,4,10/13/2022,336,Regular Customers
31109,KH23591,1701,3,8/9/2022,402,Lapsed Customers
31110,KH10178,619,2,8/23/2021,752,Lapsed Customers
31111,KH34994,4057,5,6/10/2022,462,Regular Customers
31112,KH6915,3092,3,11/2/2021,682,Lapsed Customers
31113,KH9617,1261,4,5/7/2021,861,Lapsed Customers
31114,KH8545,6402,6,7/19/2023,58,VIP Customers
31115,KH48938,4578,5,7/11/2023,65,Regular Customers
31116,KH26537,4040,5,5/5/2023,132,Regular Customers
31117,KH37208,1391,3,9/13/2023,2,Regular Customers
31118,KH1874,549,2,12/26/2021,628,Lapsed Customers
31119,KH39139,1539,2,7/7/2021,800,Lapsed Customers
31120,KH24146,1389,3,9/15/2021,729,Lapsed Customers
31121,KH31124,9695,10,8/28/2023,17,VIP Customers
31122,KH26352,1488,1,8/24/2022,387,Lapsed Customers
31123,KH13513,3428,5,5/25/2023,113,Regular Customers
31124,KH35088,5814,6,3/22/2023,176,VIP Customers
31125,KH34407,2131,5,2/19/2021,937,Lapsed Customers
31126,KH10958,4385,8,9/1/2023,13,VIP Customers
31127,KH19422,2080,2,4/19/2023,149,Regular Customers
31128,KH44197,3815,4,6/26/2023,80,Regular Customers
31129,KH39012,2649,5,8/27/2023,18,Regular Customers
31130,KH2305,4144,5,6/24/2023,82,Regular Customers
31131,KH47791,1636,4,1/22/2023,236,Regular Customers
31132,KH39462,3699,2,9/12/2021,733,Lapsed Customers
31133,KH34975,1637,3,5/25/2022,477,Lapsed Customers
31134,KH8982,2880,3,8/13/2022,398,Regular Customers
31135,KH15532,4564,7,5/13/2023,124,VIP Customers
31136,KH22770,7684,8,11/1/2022,317,VIP Customers
31137,KH17219,4285,4,5/1/2023,137,Regular Customers
31138,KH31939,2032,3,3/15/2023,183,Regular Customers
31139,KH21561,2285,4,7/3/2023,74,Regular Customers
31140,KH35169,3072,4,11/15/2022,304,Regular Customers
31141,KH17273,4191,5,7/9/2022,432,Regular Customers
31142,KH34572,2658,3,1/20/2023,238,Regular Customers
31143,KH4723,3724,3,2/16/2022,575,Lapsed Customers
31144,KH42885,4826,7,8/2/2022,409,VIP Customers
31145,KH31984,6262,5,4/11/2023,156,VIP Customers
31146,KH2398,4990,6,2/18/2022,573,Lapsed Customers
31147,KH37514,498,2,7/17/2023,60,Regular Customers
31148,KH34082,5375,5,9/8/2023,6,VIP Customers
31149,KH22673,7262,6,3/31/2023,168,VIP Customers
31150,KH39221,5972,6,6/29/2023,77,VIP Customers
31151,KH32299,5784,7,11/1/2022,317,VIP Customers
31152,KH41288,231,1,9/8/2023,6,Regular Customers
31153,KH24971,1613,3,5/27/2023,110,Regular Customers
31154,KH107,5210,5,1/10/2023,247,Regular Customers
31155,KH48743,5209,8,6/9/2023,98,VIP Customers
31156,KH39872,1046,4,7/11/2021,795,Lapsed Customers
31157,KH23300,2384,4,9/7/2023,7,Regular Customers
31158,KH44870,2429,4,12/29/2021,625,Lapsed Customers
31159,KH20019,6947,5,2/2/2023,224,VIP Customers
31160,KH6121,4156,4,3/22/2023,177,Regular Customers
31161,KH31286,2814,6,8/31/2023,15,Regular Customers
31162,KH16789,1283,2,4/22/2022,511,Lapsed Customers
31163,KH22444,3630,6,6/9/2021,828,Lapsed Customers
31164,KH2482,4729,5,1/29/2022,594,Lapsed Customers
31165,KH31171,1023,3,11/8/2022,311,Regular Customers
31166,KH36170,770,3,5/20/2021,847,Lapsed Customers
31167,KH7941,2752,4,12/22/2022,266,Regular Customers
31168,KH8383,1840,2,10/25/2022,325,Regular Customers
31169,KH32489,4205,4,7/7/2023,70,Regular Customers
31170,KH14691,5843,9,8/29/2023,16,VIP Customers
31171,KH5932,7381,7,7/22/2023,55,VIP Customers
31172,KH32470,7171,8,5/28/2022,475,VIP Customers
31173,KH22186,3315,5,9/23/2021,721,Lapsed Customers
31174,KH34340,1329,4,10/16/2022,333,Regular Customers
31175,KH19382,1765,4,5/13/2023,125,Regular Customers
31176,KH14598,5280,9,1/9/2023,249,VIP Customers
31177,KH15476,5337,5,7/30/2023,47,VIP Customers
31178,KH8334,2756,3,9/10/2022,370,Regular Customers
31179,KH23180,5850,8,7/11/2023,65,VIP Customers
31180,KH9698,3250,2,8/22/2023,23,Regular Customers
31181,KH30578,1613,2,4/25/2023,143,Regular Customers
31182,KH40744,616,2,4/16/2022,516,Lapsed Customers
31183,KH21382,370,1,4/18/2021,880,Lapsed Customers
31184,KH32634,5738,6,7/15/2023,62,VIP Customers
31185,KH38378,3589,4,4/23/2023,145,Regular Customers
31186,KH34316,4771,5,4/11/2023,157,Regular Customers
31187,KH10679,3188,4,3/14/2023,185,Regular Customers
31188,KH46045,4164,6,11/18/2022,301,Regular Customers
31189,KH30594,3580,5,9/13/2021,732,Lapsed Customers
31190,KH36242,2055,4,7/29/2023,47,Regular Customers
31191,KH30737,5500,7,3/30/2023,168,VIP Customers
31192,KH28731,2552,4,5/11/2023,127,Regular Customers
31193,KH7169,1723,3,6/7/2023,100,Regular Customers
31194,KH31380,2036,4,12/1/2022,287,Regular Customers
31195,KH37663,3834,4,9/3/2023,12,Regular Customers
31196,KH9087,2720,3,12/15/2022,274,Regular Customers
31197,KH11645,4632,5,8/18/2023,28,Regular Customers
31198,KH15712,4699,6,2/2/2022,590,Lapsed Customers
31199,KH23531,4827,4,12/22/2022,266,Regular Customers
31200,KH998,208,1,9/11/2021,733,Lapsed Customers
31201,KH32215,4650,8,9/8/2023,6,VIP Customers
31202,KH11309,4656,7,10/24/2022,325,VIP Customers
31203,KH7983,5643,5,7/29/2023,47,VIP Customers
31204,KH45107,3210,5,3/20/2022,544,Lapsed Customers
31205,KH12239,3098,3,8/19/2023,27,Regular Customers
31206,KH12304,5430,7,8/16/2023,30,VIP Customers
31207,KH3941,2257,7,8/18/2023,27,Regular Customers
31208,KH2292,4824,5,9/10/2023,4,Regular Customers
31209,KH16411,4728,5,2/28/2023,198,Regular Customers
31210,KH7345,1195,2,7/8/2022,434,Lapsed Customers
31211,KH705,3541,4,1/1/2023,256,Regular Customers
31212,KH37345,1774,2,3/26/2022,537,Lapsed Customers
31213,KH21752,2857,3,1/16/2023,242,Regular Customers
31214,KH35579,5795,9,11/4/2022,314,VIP Customers
31215,KH1131,4321,6,5/2/2023,135,Regular Customers
31216,KH37449,5832,8,8/22/2023,23,VIP Customers
31217,KH28116,634,3,5/2/2023,135,Regular Customers
31218,KH16117,3145,2,12/8/2021,645,Lapsed Customers
31219,KH21128,1220,3,10/13/2022,336,Regular Customers
31220,KH38951,4268,5,9/16/2022,363,Regular Customers
31221,KH12784,1732,4,11/11/2021,672,Lapsed Customers
31222,KH32032,2667,3,10/5/2021,710,Lapsed Customers
31223,KH35652,6718,6,5/27/2023,110,VIP Customers
31224,KH29921,3537,4,8/23/2022,388,Regular Customers
31225,KH18329,3837,5,8/1/2023,45,Regular Customers
31226,KH14418,317,2,4/28/2022,504,Lapsed Customers
31227,KH37565,1102,2,9/2/2022,378,Lapsed Customers
31228,KH2957,3517,4,2/26/2023,200,Regular Customers
31229,KH48878,2917,4,5/19/2023,118,Regular Customers
31230,KH21914,1197,3,5/26/2023,111,Regular Customers
31231,KH19131,3380,5,10/5/2022,345,Regular Customers
31232,KH35816,2548,6,6/5/2023,101,Regular Customers
31233,KH12591,1886,2,6/28/2023,79,Regular Customers
31234,KH881,4225,2,5/15/2023,123,Regular Customers
31235,KH14844,2993,3,5/30/2023,108,Regular Customers
31236,KH28174,4251,4,9/22/2022,358,Regular Customers
31237,KH45928,6083,6,4/11/2022,521,VIP Customers
31238,KH39624,5888,5,2/11/2023,215,VIP Customers
31239,KH1971,3737,5,7/26/2023,50,Regular Customers
31240,KH28669,2798,3,4/13/2022,519,Lapsed Customers
31241,KH10587,2538,5,1/3/2023,255,Regular Customers
31242,KH22061,5244,3,3/9/2023,190,Regular Customers
31243,KH35294,2013,2,6/12/2022,460,Lapsed Customers
31244,KH42653,3446,4,8/24/2023,22,Regular Customers
31245,KH18449,3486,5,7/29/2023,48,Regular Customers
31246,KH45532,6372,10,2/8/2023,218,VIP Customers
31247,KH36581,9258,8,5/5/2023,133,VIP Customers
31248,KH13449,2937,6,11/26/2022,292,Regular Customers
31249,KH24088,5316,7,8/22/2022,389,VIP Customers
31250,KH46007,2582,2,8/25/2022,385,Regular Customers
31251,KH14530,4442,4,5/16/2023,122,Regular Customers
31252,KH27403,1905,3,5/19/2023,118,Regular Customers
31253,KH3002,4722,6,2/12/2023,214,VIP Customers
31254,KH20096,3260,6,7/20/2022,422,Regular Customers
31255,KH3742,1158,3,3/26/2023,173,Regular Customers
31256,KH32594,2588,6,4/12/2023,155,Regular Customers
31257,KH26429,5612,7,8/4/2022,407,VIP Customers
31258,KH40094,4499,7,8/29/2022,382,VIP Customers
31259,KH44106,7133,7,8/18/2023,28,VIP Customers
31260,KH24970,1504,2,3/5/2021,924,Lapsed Customers
31261,KH5407,4622,5,9/12/2023,2,Regular Customers
31262,KH17773,4490,3,7/6/2023,70,Regular Customers
31263,KH2153,1127,3,7/3/2022,439,Lapsed Customers
31264,KH23425,3656,4,7/18/2023,58,Regular Customers
31265,KH2719,4126,5,7/27/2023,50,Regular Customers
31266,KH14084,1804,3,8/11/2023,34,Regular Customers
31267,KH37501,4327,6,3/20/2023,179,Regular Customers
31268,KH11475,3462,4,8/27/2022,384,Regular Customers
31269,KH42571,1149,3,5/6/2023,132,Regular Customers
31270,KH7502,6469,6,8/10/2022,400,VIP Customers
31271,KH27042,509,2,3/14/2022,549,Lapsed Customers
31272,KH43502,3477,4,12/10/2022,279,Regular Customers
31273,KH25381,4597,6,12/27/2022,261,VIP Customers
31274,KH3320,2288,4,5/18/2021,850,Lapsed Customers
31275,KH40769,2533,4,12/21/2022,268,Regular Customers
31276,KH36669,2904,3,7/6/2022,436,Lapsed Customers
31277,KH7281,748,2,10/28/2020,1051,Lapsed Customers
31278,KH8741,2706,3,12/3/2022,286,Regular Customers
31279,KH21949,1813,4,4/8/2023,159,Regular Customers
31280,KH37647,4219,8,1/12/2022,611,Lapsed Customers
31281,KH30488,2590,4,9/3/2023,11,Regular Customers
31282,KH40026,2054,2,5/7/2022,496,Lapsed Customers
31283,KH46440,4288,5,5/16/2023,121,Regular Customers
31284,KH10683,7447,10,6/17/2023,89,VIP Customers
31285,KH40713,1668,4,8/15/2023,31,Regular Customers
31286,KH21169,4011,4,6/24/2023,82,Regular Customers
31287,KH2057,1331,3,6/12/2022,459,Lapsed Customers
31288,KH9707,4312,2,9/11/2020,1099,Lapsed Customers
31289,KH32296,2384,3,7/7/2023,70,Regular Customers
31290,KH8357,4051,7,5/9/2023,129,VIP Customers
31291,KH48890,2946,4,11/24/2022,294,Regular Customers
31292,KH25642,5572,8,7/13/2023,64,VIP Customers
31293,KH46803,2237,3,4/11/2023,156,Regular Customers
31294,KH30401,5097,7,1/2/2023,256,VIP Customers
31295,KH8164,3298,5,5/15/2022,488,Lapsed Customers
31296,KH38335,3665,5,7/2/2022,439,Regular Customers
31297,KH27588,277,3,5/25/2023,113,Regular Customers
31298,KH19118,5717,6,1/25/2022,598,Lapsed Customers
31299,KH48018,6006,6,12/7/2021,647,Lapsed Customers
31300,KH35873,3479,7,2/28/2023,198,Regular Customers
31301,KH41249,1216,1,12/27/2021,626,Lapsed Customers
31302,KH37135,1327,2,4/3/2022,529,Lapsed Customers
31303,KH47833,6824,8,4/18/2022,515,VIP Customers
31304,KH14486,5718,6,4/12/2022,520,VIP Customers
31305,KH5752,5986,5,10/3/2022,347,VIP Customers
31306,KH6200,1706,3,2/17/2021,939,Lapsed Customers
31307,KH14427,1431,4,1/2/2023,255,Regular Customers
31308,KH5984,4179,6,7/17/2023,60,Regular Customers
31309,KH10190,2490,4,7/19/2023,57,Regular Customers
31310,KH40288,693,5,7/12/2023,64,Regular Customers
31311,KH5378,3526,5,4/28/2022,505,Lapsed Customers
31312,KH42922,2322,5,9/9/2023,6,Regular Customers
31313,KH38204,4198,4,2/14/2022,578,Lapsed Customers
31314,KH40190,9670,9,6/21/2023,86,VIP Customers
31315,KH19179,2150,2,4/13/2022,520,Lapsed Customers
31316,KH36557,1645,3,12/8/2022,280,Regular Customers
31317,KH47800,3635,6,4/14/2023,154,Regular Customers
31318,KH17234,2415,3,8/28/2022,382,Regular Customers
31319,KH36849,5643,10,3/14/2023,184,VIP Customers
31320,KH13581,4143,5,3/18/2023,180,Regular Customers
31321,KH9321,4533,5,5/9/2023,129,Regular Customers
31322,KH46206,4430,5,5/31/2023,106,Regular Customers
31323,KH42924,3541,5,8/6/2023,40,Regular Customers
